date,vegetableName,price,units,id,shopingMallPrice,retailPrice
28-04-2022,Shallot (Pearl Onion),34,1kg,shallot,41 - 56,39 - 43
28-04-2022,Snake Gourd,17,1kg,snakeGourd,20 - 28,20 - 22
28-04-2022,Sorrel Leaves,11,1kg,sorrelLeaves,13 - 18,13 - 14
28-04-2022,Spinach,10,1kg,spinach,Dec-17,Dec-13
28-04-2022,Sweet Potato,38,1kg,sweetPotato,46 - 63,44 - 48
29-04-2022,Onion Big,23,1kg,onionBig,28 - 38,26 - 29
29-04-2022,Onion Small,28,1kg,onionSmall,34 - 46,32 - 36
29-04-2022,Tomato,40,1kg,tomato,48 - 66,46 - 51
29-04-2022,Green Chilli,45,1kg,greenChili,54 - 74,52 - 57
29-04-2022,Beetroot,29,1kg,beetroot,35 - 48,33 - 37
29-04-2022,Potato,26,1kg,potato,31 - 43,30 - 33
29-04-2022,Raw Banana (Plantain),8,1kg,plantain,Oct-13,09-Oct
29-04-2022,Amaranth Leaves,14,1kg,amaranthLeaves,17 - 23,16 - 18
29-04-2022,Amla,60,1kg,amla,72 - 99,69 - 76
29-04-2022,Ash gourd,16,1kg,ashGourd,19 - 26,18 - 20
29-04-2022,Baby Corn,49,1kg,babyCorn,59 - 81,56 - 62
29-04-2022,Banana Flower,20,1kg,bananaFlower,24 - 33,23 - 25
29-04-2022,Capsicum,33,1kg,capsicum,40 - 54,38 - 42
29-04-2022,Bitter Gourd,29,1kg,bitterGourd,35 - 48,33 - 37
29-04-2022,Bottle Gourd,18,1kg,bottleGourd,22 - 30,21 - 23
29-04-2022,Butter Beans,40,1kg,butterBeans,48 - 66,46 - 51
29-04-2022,Broad Beans,27,1kg,broadBeans,32 - 45,31 - 34
29-04-2022,Cabbage,18,1kg,cabbage,22 - 30,21 - 23
29-04-2022,Carrot,35,1kg,carrot,42 - 58,40 - 44
29-04-2022,Cauliflower,22,1kg,cauliflower,26 - 36,25 - 28
29-04-2022,Cluster beans,32,1kg,clusterBeans,38 - 53,37 - 41
29-04-2022,Coconut,19,1kg,coconut,23 - 31,22 - 24
29-04-2022,Colocasia Leaves,15,1kg,colocasiaLeaves,18 - 25,17 - 19
29-04-2022,Colocasia,27,1kg,colocasia,32 - 45,31 - 34
29-04-2022,Coriander Leaves,11,1kg,corianderLeaves,13 - 18,13 - 14
29-04-2022,Corn,23,1kg,corn,28 - 38,26 - 29
29-04-2022,Cucumber,14,1kg,cucumber,17 - 23,16 - 18
29-04-2022,Curry Leaves,39,1kg,curryLeaves,47 - 64,45 - 50
29-04-2022,Dill Leaves,11,1kg,dillLeaves,13 - 18,13 - 14
29-04-2022,Drumsticks,40,1kg,drumsticks,48 - 66,46 - 51
29-04-2022,Brinjal,25,1kg,brinjal,30 - 41,29 - 32
29-04-2022,Brinjal (Big),24,1kg,brinjalBig,29 - 40,28 - 30
29-04-2022,Elephant Yam,32,1kg,elephantYam,38 - 53,37 - 41
29-04-2022,Fenugreek Leaves,12,1kg,fenugreekLeaves,14 - 20,14 - 15
29-04-2022,French Beans,33,1kg,frenchBeans,40 - 54,38 - 42
29-04-2022,Garlic,64,1kg,garlic,77 - 106,74 - 81
29-04-2022,Ginger,39,1kg,ginger,47 - 64,45 - 50
29-04-2022,Onion Green,44,1kg,onionGreen,53 - 73,51 - 56
29-04-2022,Green Peas,46,1kg,greenPeas,55 - 76,53 - 58
29-04-2022,Ivy Gourd,33,1kg,ivyGourd,40 - 54,38 - 42
29-04-2022,Lemon (Lime),38,1kg,lemon,46 - 63,44 - 48
29-04-2022,Mango Raw,24,1kg,mangoRaw,29 - 40,28 - 30
29-04-2022,Mint Leaves,7,1kg,mintLeaves,08-Dec,08-Sep
29-04-2022,Mushroom,75,1kg,mushroom,90 - 124,86 - 95
29-04-2022,Mustard Leaves,16,1kg,mustardLeaves,19 - 26,18 - 20
29-04-2022,Ladies Finger,20,1kg,ladiesFinger,24 - 33,23 - 25
29-04-2022,Pumpkin,20,1kg,pumpkin,24 - 33,23 - 25
29-04-2022,Radish,21,1kg,radish,25 - 35,24 - 27
29-04-2022,Ridge Gourd,29,1kg,ridgeGourd,35 - 48,33 - 37
29-04-2022,Shallot (Pearl Onion),34,1kg,shallot,41 - 56,39 - 43
29-04-2022,Snake Gourd,17,1kg,snakeGourd,20 - 28,20 - 22
29-04-2022,Sorrel Leaves,11,1kg,sorrelLeaves,13 - 18,13 - 14
29-04-2022,Spinach,10,1kg,spinach,Dec-17,Dec-13
29-04-2022,Sweet Potato,38,1kg,sweetPotato,46 - 63,44 - 48
30-04-2022,Onion Big,23,1kg,onionBig,28 - 38,26 - 29
30-04-2022,Onion Small,27,1kg,onionSmall,32 - 45,31 - 34
30-04-2022,Tomato,55,1kg,tomato,66 - 91,63 - 70
30-04-2022,Green Chilli,35,1kg,greenChili,42 - 58,40 - 44
30-04-2022,Beetroot,26,1kg,beetroot,31 - 43,30 - 33
30-04-2022,Potato,24,1kg,potato,29 - 40,28 - 30
30-04-2022,Raw Banana (Plantain),5,1kg,plantain,06-Aug,06-Jun
30-04-2022,Amaranth Leaves,17,1kg,amaranthLeaves,20 - 28,20 - 22
30-04-2022,Amla,60,1kg,amla,72 - 99,69 - 76
30-04-2022,Ash gourd,22,1kg,ashGourd,26 - 36,25 - 28
30-04-2022,Baby Corn,37,1kg,babyCorn,44 - 61,43 - 47
30-04-2022,Banana Flower,16,1kg,bananaFlower,19 - 26,18 - 20
30-04-2022,Capsicum,30,1kg,capsicum,36 - 50,35 - 38
30-04-2022,Bitter Gourd,29,1kg,bitterGourd,35 - 48,33 - 37
30-04-2022,Bottle Gourd,22,1kg,bottleGourd,26 - 36,25 - 28
30-04-2022,Butter Beans,43,1kg,butterBeans,52 - 71,49 - 55
30-04-2022,Broad Beans,29,1kg,broadBeans,35 - 48,33 - 37
30-04-2022,Cabbage,18,1kg,cabbage,22 - 30,21 - 23
30-04-2022,Carrot,35,1kg,carrot,42 - 58,40 - 44
30-04-2022,Cauliflower,23,1kg,cauliflower,28 - 38,26 - 29
30-04-2022,Cluster beans,30,1kg,clusterBeans,36 - 50,35 - 38
30-04-2022,Coconut,22,1kg,coconut,26 - 36,25 - 28
30-04-2022,Colocasia Leaves,10,1kg,colocasiaLeaves,Dec-17,Dec-13
30-04-2022,Colocasia,22,1kg,colocasia,26 - 36,25 - 28
30-04-2022,Coriander Leaves,8,1kg,corianderLeaves,Oct-13,09-Oct
30-04-2022,Corn,24,1kg,corn,29 - 40,28 - 30
30-04-2022,Cucumber,15,1kg,cucumber,18 - 25,17 - 19
30-04-2022,Curry Leaves,42,1kg,curryLeaves,50 - 69,48 - 53
30-04-2022,Dill Leaves,15,1kg,dillLeaves,18 - 25,17 - 19
30-04-2022,Drumsticks,30,1kg,drumsticks,36 - 50,35 - 38
30-04-2022,Brinjal,22,1kg,brinjal,26 - 36,25 - 28
30-04-2022,Brinjal (Big),24,1kg,brinjalBig,29 - 40,28 - 30
30-04-2022,Elephant Yam,24,1kg,elephantYam,29 - 40,28 - 30
30-04-2022,Fenugreek Leaves,13,1kg,fenugreekLeaves,16 - 21,15 - 17
30-04-2022,French Beans,34,1kg,frenchBeans,41 - 56,39 - 43
30-04-2022,Garlic,66,1kg,garlic,79 - 109,76 - 84
30-04-2022,Ginger,38,1kg,ginger,46 - 63,44 - 48
30-04-2022,Onion Green,38,1kg,onionGreen,46 - 63,44 - 48
30-04-2022,Green Peas,48,1kg,greenPeas,58 - 79,55 - 61
30-04-2022,Ivy Gourd,32,1kg,ivyGourd,38 - 53,37 - 41
30-04-2022,Lemon (Lime),39,1kg,lemon,47 - 64,45 - 50
30-04-2022,Mango Raw,20,1kg,mangoRaw,24 - 33,23 - 25
30-04-2022,Mint Leaves,4,1kg,mintLeaves,05-Jul,05-May
30-04-2022,Mushroom,71,1kg,mushroom,85 - 117,82 - 90
30-04-2022,Mustard Leaves,16,1kg,mustardLeaves,19 - 26,18 - 20
30-04-2022,Ladies Finger,21,1kg,ladiesFinger,25 - 35,24 - 27
30-04-2022,Pumpkin,23,1kg,pumpkin,28 - 38,26 - 29
30-04-2022,Radish,24,1kg,radish,29 - 40,28 - 30
30-04-2022,Ridge Gourd,30,1kg,ridgeGourd,36 - 50,35 - 38
30-04-2022,Shallot (Pearl Onion),35,1kg,shallot,42 - 58,40 - 44
30-04-2022,Snake Gourd,20,1kg,snakeGourd,24 - 33,23 - 25
30-04-2022,Sorrel Leaves,11,1kg,sorrelLeaves,13 - 18,13 - 14
30-04-2022,Spinach,13,1kg,spinach,16 - 21,15 - 17
30-04-2022,Sweet Potato,44,1kg,sweetPotato,53 - 73,51 - 56
01-05-2022,Onion Big,23,1kg,onionBig,28 - 38,26 - 29
01-05-2022,Onion Small,27,1kg,onionSmall,32 - 45,31 - 34
01-05-2022,Tomato,55,1kg,tomato,66 - 91,63 - 70
01-05-2022,Green Chilli,35,1kg,greenChili,42 - 58,40 - 44
01-05-2022,Beetroot,26,1kg,beetroot,31 - 43,30 - 33
01-05-2022,Potato,24,1kg,potato,29 - 40,28 - 30
01-05-2022,Raw Banana (Plantain),5,1kg,plantain,06-Aug,06-Jun
01-05-2022,Amaranth Leaves,17,1kg,amaranthLeaves,20 - 28,20 - 22
01-05-2022,Amla,60,1kg,amla,72 - 99,69 - 76
01-05-2022,Ash gourd,22,1kg,ashGourd,26 - 36,25 - 28
01-05-2022,Baby Corn,37,1kg,babyCorn,44 - 61,43 - 47
01-05-2022,Banana Flower,16,1kg,bananaFlower,19 - 26,18 - 20
01-05-2022,Capsicum,30,1kg,capsicum,36 - 50,35 - 38
01-05-2022,Bitter Gourd,29,1kg,bitterGourd,35 - 48,33 - 37
01-05-2022,Bottle Gourd,22,1kg,bottleGourd,26 - 36,25 - 28
01-05-2022,Butter Beans,43,1kg,butterBeans,52 - 71,49 - 55
01-05-2022,Broad Beans,29,1kg,broadBeans,35 - 48,33 - 37
01-05-2022,Cabbage,18,1kg,cabbage,22 - 30,21 - 23
01-05-2022,Carrot,35,1kg,carrot,42 - 58,40 - 44
01-05-2022,Cauliflower,23,1kg,cauliflower,28 - 38,26 - 29
01-05-2022,Cluster beans,30,1kg,clusterBeans,36 - 50,35 - 38
01-05-2022,Coconut,22,1kg,coconut,26 - 36,25 - 28
01-05-2022,Colocasia Leaves,10,1kg,colocasiaLeaves,Dec-17,Dec-13
01-05-2022,Colocasia,22,1kg,colocasia,26 - 36,25 - 28
01-05-2022,Coriander Leaves,8,1kg,corianderLeaves,Oct-13,09-Oct
01-05-2022,Corn,24,1kg,corn,29 - 40,28 - 30
01-05-2022,Cucumber,15,1kg,cucumber,18 - 25,17 - 19
01-05-2022,Curry Leaves,42,1kg,curryLeaves,50 - 69,48 - 53
01-05-2022,Dill Leaves,15,1kg,dillLeaves,18 - 25,17 - 19
01-05-2022,Drumsticks,30,1kg,drumsticks,36 - 50,35 - 38
01-05-2022,Brinjal,22,1kg,brinjal,26 - 36,25 - 28
01-05-2022,Brinjal (Big),24,1kg,brinjalBig,29 - 40,28 - 30
01-05-2022,Elephant Yam,24,1kg,elephantYam,29 - 40,28 - 30
01-05-2022,Fenugreek Leaves,13,1kg,fenugreekLeaves,16 - 21,15 - 17
01-05-2022,French Beans,34,1kg,frenchBeans,41 - 56,39 - 43
01-05-2022,Garlic,66,1kg,garlic,79 - 109,76 - 84
01-05-2022,Ginger,38,1kg,ginger,46 - 63,44 - 48
01-05-2022,Onion Green,38,1kg,onionGreen,46 - 63,44 - 48
01-05-2022,Green Peas,48,1kg,greenPeas,58 - 79,55 - 61
01-05-2022,Ivy Gourd,32,1kg,ivyGourd,38 - 53,37 - 41
01-05-2022,Lemon (Lime),39,1kg,lemon,47 - 64,45 - 50
01-05-2022,Mango Raw,20,1kg,mangoRaw,24 - 33,23 - 25
01-05-2022,Mint Leaves,4,1kg,mintLeaves,05-Jul,05-May
01-05-2022,Mushroom,71,1kg,mushroom,85 - 117,82 - 90
01-05-2022,Mustard Leaves,16,1kg,mustardLeaves,19 - 26,18 - 20
01-05-2022,Ladies Finger,21,1kg,ladiesFinger,25 - 35,24 - 27
01-05-2022,Pumpkin,23,1kg,pumpkin,28 - 38,26 - 29
01-05-2022,Radish,24,1kg,radish,29 - 40,28 - 30
01-05-2022,Ridge Gourd,30,1kg,ridgeGourd,36 - 50,35 - 38
01-05-2022,Shallot (Pearl Onion),35,1kg,shallot,42 - 58,40 - 44
01-05-2022,Snake Gourd,20,1kg,snakeGourd,24 - 33,23 - 25
01-05-2022,Sorrel Leaves,11,1kg,sorrelLeaves,13 - 18,13 - 14
01-05-2022,Spinach,13,1kg,spinach,16 - 21,15 - 17
01-05-2022,Sweet Potato,44,1kg,sweetPotato,53 - 73,51 - 56
02-05-2022,Onion Big,22,1kg,onionBig,26 - 36,25 - 28
02-05-2022,Onion Small,24,1kg,onionSmall,29 - 40,28 - 30
02-05-2022,Tomato,51,1kg,tomato,61 - 84,59 - 65
02-05-2022,Green Chilli,45,1kg,greenChili,54 - 74,52 - 57
02-05-2022,Beetroot,26,1kg,beetroot,31 - 43,30 - 33
02-05-2022,Potato,25,1kg,potato,30 - 41,29 - 32
02-05-2022,Raw Banana (Plantain),6,1kg,plantain,07-Oct,07-Aug
02-05-2022,Amaranth Leaves,12,1kg,amaranthLeaves,14 - 20,14 - 15
02-05-2022,Amla,70,1kg,amla,84 - 116,81 - 89
02-05-2022,Ash gourd,17,1kg,ashGourd,20 - 28,20 - 22
02-05-2022,Baby Corn,35,1kg,babyCorn,42 - 58,40 - 44
02-05-2022,Banana Flower,18,1kg,bananaFlower,22 - 30,21 - 23
02-05-2022,Capsicum,33,1kg,capsicum,40 - 54,38 - 42
02-05-2022,Bitter Gourd,24,1kg,bitterGourd,29 - 40,28 - 30
02-05-2022,Bottle Gourd,20,1kg,bottleGourd,24 - 33,23 - 25
02-05-2022,Butter Beans,43,1kg,butterBeans,52 - 71,49 - 55
02-05-2022,Broad Beans,28,1kg,broadBeans,34 - 46,32 - 36
02-05-2022,Cabbage,19,1kg,cabbage,23 - 31,22 - 24
02-05-2022,Carrot,31,1kg,carrot,37 - 51,36 - 39
02-05-2022,Cauliflower,22,1kg,cauliflower,26 - 36,25 - 28
02-05-2022,Cluster beans,37,1kg,clusterBeans,44 - 61,43 - 47
02-05-2022,Coconut,19,1kg,coconut,23 - 31,22 - 24
02-05-2022,Colocasia Leaves,14,1kg,colocasiaLeaves,17 - 23,16 - 18
02-05-2022,Colocasia,28,1kg,colocasia,34 - 46,32 - 36
02-05-2022,Coriander Leaves,11,1kg,corianderLeaves,13 - 18,13 - 14
02-05-2022,Corn,25,1kg,corn,30 - 41,29 - 32
02-05-2022,Cucumber,16,1kg,cucumber,19 - 26,18 - 20
02-05-2022,Curry Leaves,40,1kg,curryLeaves,48 - 66,46 - 51
02-05-2022,Dill Leaves,11,1kg,dillLeaves,13 - 18,13 - 14
02-05-2022,Drumsticks,30,1kg,drumsticks,36 - 50,35 - 38
02-05-2022,Brinjal,24,1kg,brinjal,29 - 40,28 - 30
02-05-2022,Brinjal (Big),24,1kg,brinjalBig,29 - 40,28 - 30
02-05-2022,Elephant Yam,26,1kg,elephantYam,31 - 43,30 - 33
02-05-2022,Fenugreek Leaves,10,1kg,fenugreekLeaves,Dec-17,Dec-13
02-05-2022,French Beans,30,1kg,frenchBeans,36 - 50,35 - 38
02-05-2022,Garlic,62,1kg,garlic,74 - 102,71 - 79
02-05-2022,Ginger,36,1kg,ginger,43 - 59,41 - 46
02-05-2022,Onion Green,38,1kg,onionGreen,46 - 63,44 - 48
02-05-2022,Green Peas,48,1kg,greenPeas,58 - 79,55 - 61
02-05-2022,Ivy Gourd,27,1kg,ivyGourd,32 - 45,31 - 34
02-05-2022,Lemon (Lime),38,1kg,lemon,46 - 63,44 - 48
02-05-2022,Mango Raw,27,1kg,mangoRaw,32 - 45,31 - 34
02-05-2022,Mint Leaves,7,1kg,mintLeaves,08-Dec,08-Sep
02-05-2022,Mushroom,78,1kg,mushroom,94 - 129,90 - 99
02-05-2022,Mustard Leaves,18,1kg,mustardLeaves,22 - 30,21 - 23
02-05-2022,Ladies Finger,24,1kg,ladiesFinger,29 - 40,28 - 30
02-05-2022,Pumpkin,27,1kg,pumpkin,32 - 45,31 - 34
02-05-2022,Radish,21,1kg,radish,25 - 35,24 - 27
02-05-2022,Ridge Gourd,29,1kg,ridgeGourd,35 - 48,33 - 37
02-05-2022,Shallot (Pearl Onion),33,1kg,shallot,40 - 54,38 - 42
02-05-2022,Snake Gourd,19,1kg,snakeGourd,23 - 31,22 - 24
02-05-2022,Sorrel Leaves,10,1kg,sorrelLeaves,Dec-17,Dec-13
02-05-2022,Spinach,10,1kg,spinach,Dec-17,Dec-13
02-05-2022,Sweet Potato,41,1kg,sweetPotato,49 - 68,47 - 52
03-05-2022,Onion Big,22,1kg,onionBig,26 - 36,25 - 28
03-05-2022,Onion Small,24,1kg,onionSmall,29 - 40,28 - 30
03-05-2022,Tomato,51,1kg,tomato,61 - 84,59 - 65
03-05-2022,Green Chilli,45,1kg,greenChili,54 - 74,52 - 57
03-05-2022,Beetroot,26,1kg,beetroot,31 - 43,30 - 33
03-05-2022,Potato,25,1kg,potato,30 - 41,29 - 32
03-05-2022,Raw Banana (Plantain),6,1kg,plantain,07-Oct,07-Aug
03-05-2022,Amaranth Leaves,12,1kg,amaranthLeaves,14 - 20,14 - 15
03-05-2022,Amla,70,1kg,amla,84 - 116,81 - 89
03-05-2022,Ash gourd,17,1kg,ashGourd,20 - 28,20 - 22
03-05-2022,Baby Corn,35,1kg,babyCorn,42 - 58,40 - 44
03-05-2022,Banana Flower,18,1kg,bananaFlower,22 - 30,21 - 23
03-05-2022,Capsicum,33,1kg,capsicum,40 - 54,38 - 42
03-05-2022,Bitter Gourd,24,1kg,bitterGourd,29 - 40,28 - 30
03-05-2022,Bottle Gourd,20,1kg,bottleGourd,24 - 33,23 - 25
03-05-2022,Butter Beans,43,1kg,butterBeans,52 - 71,49 - 55
03-05-2022,Broad Beans,28,1kg,broadBeans,34 - 46,32 - 36
03-05-2022,Cabbage,19,1kg,cabbage,23 - 31,22 - 24
03-05-2022,Carrot,31,1kg,carrot,37 - 51,36 - 39
03-05-2022,Cauliflower,22,1kg,cauliflower,26 - 36,25 - 28
03-05-2022,Cluster beans,37,1kg,clusterBeans,44 - 61,43 - 47
03-05-2022,Coconut,19,1kg,coconut,23 - 31,22 - 24
03-05-2022,Colocasia Leaves,14,1kg,colocasiaLeaves,17 - 23,16 - 18
03-05-2022,Colocasia,28,1kg,colocasia,34 - 46,32 - 36
03-05-2022,Coriander Leaves,11,1kg,corianderLeaves,13 - 18,13 - 14
03-05-2022,Corn,25,1kg,corn,30 - 41,29 - 32
03-05-2022,Cucumber,16,1kg,cucumber,19 - 26,18 - 20
03-05-2022,Curry Leaves,40,1kg,curryLeaves,48 - 66,46 - 51
03-05-2022,Dill Leaves,11,1kg,dillLeaves,13 - 18,13 - 14
03-05-2022,Drumsticks,30,1kg,drumsticks,36 - 50,35 - 38
03-05-2022,Brinjal,24,1kg,brinjal,29 - 40,28 - 30
03-05-2022,Brinjal (Big),24,1kg,brinjalBig,29 - 40,28 - 30
03-05-2022,Elephant Yam,26,1kg,elephantYam,31 - 43,30 - 33
03-05-2022,Fenugreek Leaves,10,1kg,fenugreekLeaves,Dec-17,Dec-13
03-05-2022,French Beans,30,1kg,frenchBeans,36 - 50,35 - 38
03-05-2022,Garlic,62,1kg,garlic,74 - 102,71 - 79
03-05-2022,Ginger,36,1kg,ginger,43 - 59,41 - 46
03-05-2022,Onion Green,38,1kg,onionGreen,46 - 63,44 - 48
03-05-2022,Green Peas,48,1kg,greenPeas,58 - 79,55 - 61
03-05-2022,Ivy Gourd,27,1kg,ivyGourd,32 - 45,31 - 34
03-05-2022,Lemon (Lime),38,1kg,lemon,46 - 63,44 - 48
03-05-2022,Mango Raw,27,1kg,mangoRaw,32 - 45,31 - 34
03-05-2022,Mint Leaves,7,1kg,mintLeaves,08-Dec,08-Sep
03-05-2022,Mushroom,78,1kg,mushroom,94 - 129,90 - 99
03-05-2022,Mustard Leaves,18,1kg,mustardLeaves,22 - 30,21 - 23
03-05-2022,Ladies Finger,24,1kg,ladiesFinger,29 - 40,28 - 30
03-05-2022,Pumpkin,27,1kg,pumpkin,32 - 45,31 - 34
03-05-2022,Radish,21,1kg,radish,25 - 35,24 - 27
03-05-2022,Ridge Gourd,29,1kg,ridgeGourd,35 - 48,33 - 37
03-05-2022,Shallot (Pearl Onion),33,1kg,shallot,40 - 54,38 - 42
03-05-2022,Snake Gourd,19,1kg,snakeGourd,23 - 31,22 - 24
03-05-2022,Sorrel Leaves,10,1kg,sorrelLeaves,Dec-17,Dec-13
03-05-2022,Spinach,10,1kg,spinach,Dec-17,Dec-13
03-05-2022,Sweet Potato,41,1kg,sweetPotato,49 - 68,47 - 52
04-05-2022,Onion Big,22,1kg,onionBig,26 - 36,25 - 28
04-05-2022,Onion Small,24,1kg,onionSmall,29 - 40,28 - 30
04-05-2022,Tomato,51,1kg,tomato,61 - 84,59 - 65
04-05-2022,Green Chilli,45,1kg,greenChili,54 - 74,52 - 57
04-05-2022,Beetroot,26,1kg,beetroot,31 - 43,30 - 33
04-05-2022,Potato,25,1kg,potato,30 - 41,29 - 32
04-05-2022,Raw Banana (Plantain),6,1kg,plantain,07-Oct,07-Aug
04-05-2022,Amaranth Leaves,12,1kg,amaranthLeaves,14 - 20,14 - 15
04-05-2022,Amla,70,1kg,amla,84 - 116,81 - 89
04-05-2022,Ash gourd,17,1kg,ashGourd,20 - 28,20 - 22
04-05-2022,Baby Corn,35,1kg,babyCorn,42 - 58,40 - 44
04-05-2022,Banana Flower,18,1kg,bananaFlower,22 - 30,21 - 23
04-05-2022,Capsicum,33,1kg,capsicum,40 - 54,38 - 42
04-05-2022,Bitter Gourd,24,1kg,bitterGourd,29 - 40,28 - 30
04-05-2022,Bottle Gourd,20,1kg,bottleGourd,24 - 33,23 - 25
04-05-2022,Butter Beans,43,1kg,butterBeans,52 - 71,49 - 55
04-05-2022,Broad Beans,28,1kg,broadBeans,34 - 46,32 - 36
04-05-2022,Cabbage,19,1kg,cabbage,23 - 31,22 - 24
04-05-2022,Carrot,31,1kg,carrot,37 - 51,36 - 39
04-05-2022,Cauliflower,22,1kg,cauliflower,26 - 36,25 - 28
04-05-2022,Cluster beans,37,1kg,clusterBeans,44 - 61,43 - 47
04-05-2022,Coconut,19,1kg,coconut,23 - 31,22 - 24
04-05-2022,Colocasia Leaves,14,1kg,colocasiaLeaves,17 - 23,16 - 18
04-05-2022,Colocasia,28,1kg,colocasia,34 - 46,32 - 36
04-05-2022,Coriander Leaves,11,1kg,corianderLeaves,13 - 18,13 - 14
04-05-2022,Corn,25,1kg,corn,30 - 41,29 - 32
04-05-2022,Cucumber,16,1kg,cucumber,19 - 26,18 - 20
04-05-2022,Curry Leaves,40,1kg,curryLeaves,48 - 66,46 - 51
04-05-2022,Dill Leaves,11,1kg,dillLeaves,13 - 18,13 - 14
04-05-2022,Drumsticks,30,1kg,drumsticks,36 - 50,35 - 38
04-05-2022,Brinjal,24,1kg,brinjal,29 - 40,28 - 30
04-05-2022,Brinjal (Big),24,1kg,brinjalBig,29 - 40,28 - 30
04-05-2022,Elephant Yam,26,1kg,elephantYam,31 - 43,30 - 33
04-05-2022,Fenugreek Leaves,10,1kg,fenugreekLeaves,Dec-17,Dec-13
04-05-2022,French Beans,30,1kg,frenchBeans,36 - 50,35 - 38
04-05-2022,Garlic,62,1kg,garlic,74 - 102,71 - 79
04-05-2022,Ginger,36,1kg,ginger,43 - 59,41 - 46
04-05-2022,Onion Green,38,1kg,onionGreen,46 - 63,44 - 48
04-05-2022,Green Peas,48,1kg,greenPeas,58 - 79,55 - 61
04-05-2022,Ivy Gourd,27,1kg,ivyGourd,32 - 45,31 - 34
04-05-2022,Lemon (Lime),38,1kg,lemon,46 - 63,44 - 48
04-05-2022,Mango Raw,27,1kg,mangoRaw,32 - 45,31 - 34
04-05-2022,Mint Leaves,7,1kg,mintLeaves,08-Dec,08-Sep
04-05-2022,Mushroom,78,1kg,mushroom,94 - 129,90 - 99
04-05-2022,Mustard Leaves,18,1kg,mustardLeaves,22 - 30,21 - 23
04-05-2022,Ladies Finger,24,1kg,ladiesFinger,29 - 40,28 - 30
04-05-2022,Pumpkin,27,1kg,pumpkin,32 - 45,31 - 34
04-05-2022,Radish,21,1kg,radish,25 - 35,24 - 27
04-05-2022,Ridge Gourd,29,1kg,ridgeGourd,35 - 48,33 - 37
04-05-2022,Shallot (Pearl Onion),33,1kg,shallot,40 - 54,38 - 42
04-05-2022,Snake Gourd,19,1kg,snakeGourd,23 - 31,22 - 24
04-05-2022,Sorrel Leaves,10,1kg,sorrelLeaves,Dec-17,Dec-13
04-05-2022,Spinach,10,1kg,spinach,Dec-17,Dec-13
04-05-2022,Sweet Potato,41,1kg,sweetPotato,49 - 68,47 - 52
05-05-2022,Onion Big,21,1kg,onionBig,25 - 35,24 - 27
05-05-2022,Onion Small,29,1kg,onionSmall,35 - 48,33 - 37
05-05-2022,Tomato,49,1kg,tomato,59 - 81,56 - 62
05-05-2022,Green Chilli,41,1kg,greenChili,49 - 68,47 - 52
05-05-2022,Beetroot,30,1kg,beetroot,36 - 50,35 - 38
05-05-2022,Potato,25,1kg,potato,30 - 41,29 - 32
05-05-2022,Raw Banana (Plantain),8,1kg,plantain,Oct-13,09-Oct
05-05-2022,Amaranth Leaves,16,1kg,amaranthLeaves,19 - 26,18 - 20
05-05-2022,Amla,60,1kg,amla,72 - 99,69 - 76
05-05-2022,Ash gourd,22,1kg,ashGourd,26 - 36,25 - 28
05-05-2022,Baby Corn,36,1kg,babyCorn,43 - 59,41 - 46
05-05-2022,Banana Flower,18,1kg,bananaFlower,22 - 30,21 - 23
05-05-2022,Capsicum,32,1kg,capsicum,38 - 53,37 - 41
05-05-2022,Bitter Gourd,30,1kg,bitterGourd,36 - 50,35 - 38
05-05-2022,Bottle Gourd,24,1kg,bottleGourd,29 - 40,28 - 30
05-05-2022,Butter Beans,44,1kg,butterBeans,53 - 73,51 - 56
05-05-2022,Broad Beans,27,1kg,broadBeans,32 - 45,31 - 34
05-05-2022,Cabbage,19,1kg,cabbage,23 - 31,22 - 24
05-05-2022,Carrot,36,1kg,carrot,43 - 59,41 - 46
05-05-2022,Cauliflower,23,1kg,cauliflower,28 - 38,26 - 29
05-05-2022,Cluster beans,34,1kg,clusterBeans,41 - 56,39 - 43
05-05-2022,Coconut,19,1kg,coconut,23 - 31,22 - 24
05-05-2022,Colocasia Leaves,12,1kg,colocasiaLeaves,14 - 20,14 - 15
05-05-2022,Colocasia,22,1kg,colocasia,26 - 36,25 - 28
05-05-2022,Coriander Leaves,9,1kg,corianderLeaves,Nov-15,10-Nov
05-05-2022,Corn,27,1kg,corn,32 - 45,31 - 34
05-05-2022,Cucumber,12,1kg,cucumber,14 - 20,14 - 15
05-05-2022,Curry Leaves,43,1kg,curryLeaves,52 - 71,49 - 55
05-05-2022,Dill Leaves,13,1kg,dillLeaves,16 - 21,15 - 17
05-05-2022,Drumsticks,40,1kg,drumsticks,48 - 66,46 - 51
05-05-2022,Brinjal,26,1kg,brinjal,31 - 43,30 - 33
05-05-2022,Brinjal (Big),28,1kg,brinjalBig,34 - 46,32 - 36
05-05-2022,Elephant Yam,30,1kg,elephantYam,36 - 50,35 - 38
05-05-2022,Fenugreek Leaves,11,1kg,fenugreekLeaves,13 - 18,13 - 14
05-05-2022,French Beans,33,1kg,frenchBeans,40 - 54,38 - 42
05-05-2022,Garlic,63,1kg,garlic,76 - 104,72 - 80
05-05-2022,Ginger,42,1kg,ginger,50 - 69,48 - 53
